SCORE,CATEGORY
2,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
4,LOAN DELEGATION
1,LOAN DELEGATION
1,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
4,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
4,LOAN DELEGATION
4,LOAN DELEGATION
3,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
1,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
1,LOAN DELEGATION
3,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
4,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
4,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
3,LOAN DELEGATION
1,LOAN DELEGATION
3,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
3,LOAN DELEGATION
4,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
1,LOAN DELEGATION
3,LOAN DELEGATION
1,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
4,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
4,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
3,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
1,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
4,LOAN DELEGATION
3,LOAN DELEGATION
4,LOAN DELEGATION
4,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
3,LOAN DELEGATION
4,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
1,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
3,LOAN DELEGATION
3,LOAN DELEGATION
3,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
4,LOAN DELEGATION
4,LOAN DELEGATION
3,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
1,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
3,LOAN DELEGATION
1,LOAN DELEGATION
1,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
4,LOAN DELEGATION
3,LOAN DELEGATION
4,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
4,LOAN DELEGATION
3,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
,LOAN DELEGATION
1,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
4,LOAN DELEGATION
3,LOAN DELEGATION
1,LOAN DELEGATION
3,LOAN DELEGATION
4,LOAN DELEGATION
4,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
4,LOAN DELEGATION
4,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
4,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
1,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
4,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
3,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
3,LOAN DELEGATION
4,LOAN DELEGATION
3,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
3,LOAN DELEGATION
4,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
4,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
3,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
3,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
1,LOAN DELEGATION
1,LOAN DELEGATION
1,LOAN DELEGATION
1,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
3,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
4,LOAN DELEGATION
3,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
1,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
4,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
4,LOAN DELEGATION
1,LOAN DELEGATION
3,LOAN DELEGATION
4,LOAN DELEGATION
1,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
1,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
1,LOAN DELEGATION
3,LOAN DELEGATION
3,LOAN DELEGATION
4,LOAN DELEGATION
3,LOAN DELEGATION
4,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
1,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
4,LOAN DELEGATION
3,LOAN DELEGATION
3,LOAN DELEGATION
1,LOAN DELEGATION
3,LOAN DELEGATION
4,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
3,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
1,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
4,LOAN DELEGATION
3,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
1,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
3,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
3,LOAN DELEGATION
1,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
4,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
4,LOAN DELEGATION
1,LOAN DELEGATION
3,LOAN DELEGATION
1,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
3,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
3,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
1,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
4,LOAN DELEGATION
1,LOAN DELEGATION
1,LOAN DELEGATION
3,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
3,LOAN DELEGATION
1,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
3,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
1,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
1,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
4,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
1,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
3,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
1,LOAN DELEGATION
1,LOAN DELEGATION
3,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
3,LOAN DELEGATION
4,LOAN DELEGATION
1,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
3,LOAN DELEGATION
4,LOAN DELEGATION
4,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
1,LOAN DELEGATION
3,LOAN DELEGATION
1,LOAN DELEGATION
1,LOAN DELEGATION
3,LOAN DELEGATION
1,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
4,LOAN DELEGATION
3,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
1,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
4,LOAN DELEGATION
4,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
3,LOAN DELEGATION
4,LOAN DELEGATION
3,LOAN DELEGATION
1,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
3,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
4,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
4,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
3,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
3,LOAN DELEGATION
4,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
4,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
4,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
4,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
3,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
3,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
1,LOAN DELEGATION
1,LOAN DELEGATION
4,LOAN DELEGATION
1,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
3,LOAN DELEGATION
1,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
4,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
1,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
4,LOAN DELEGATION
1,LOAN DELEGATION
3,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
3,LOAN DELEGATION
1,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
2,LOAN DELEGATION
